dataset,window,feature,target,n,pearson,spearman,abs_pearson,abs_spearman
ISU_ILCC,1800s,relax_max,RUL,12163,0.06303953660867585,0.12526117671387357,0.06303953660867585,0.12526117671387357
ISU_ILCC,1800s,relax_mean,RUL,12163,0.07609437849410795,0.14469617119883135,0.07609437849410795,0.14469617119883135
ISU_ILCC,1800s,relax_min,RUL,12163,0.0759211822663028,0.15419340764074468,0.0759211822663028,0.15419340764074468
ISU_ILCC,1800s,relax_ske,RUL,12163,-0.03622618140653178,-0.05583287833516632,0.03622618140653178,0.05583287833516632
ISU_ILCC,1800s,relax_var,RUL,12163,0.018819889210267414,-0.1192281708769705,0.018819889210267414,0.1192281708769705
ISU_ILCC,1800s,relax_kur,SOH,12163,0.009262881939836,-0.005981798818989279,0.009262881939836,0.005981798818989279
ISU_ILCC,1800s,relax_max,SOH,12163,0.1131947309311603,0.14742414401336404,0.1131947309311603,0.14742414401336404
ISU_ILCC,1800s,relax_mean,SOH,12163,0.13825741712471173,0.16265007197070105,0.13825741712471173,0.16265007197070105
ISU_ILCC,1800s,relax_min,SOH,12163,0.13947003315341813,0.16580449203644373,0.13947003315341813,0.16580449203644373
ISU_ILCC,1800s,relax_ske,SOH,12163,-0.06516205153374041,-0.06231711023211845,0.06516205153374041,0.06231711023211845
ISU_ILCC,1800s,relax_var,SOH,12163,-0.08498469197874899,-0.08748050178474495,0.08498469197874899,0.08748050178474495
ISU_ILCC,1800s,relax_kur,discharge_capacity_in_Ah,12163,0.005277319702574854,-0.009699349819701691,0.005277319702574854,0.009699349819701691
ISU_ILCC,1800s,relax_max,discharge_capacity_in_Ah,12163,0.11267664553201735,0.14921919229285321,0.11267664553201735,0.14921919229285321
ISU_ILCC,1800s,relax_mean,discharge_capacity_in_Ah,12163,0.13723237120836396,0.16493446057902492,0.13723237120836396,0.16493446057902492
ISU_ILCC,1800s,relax_min,discharge_capacity_in_Ah,12163,0.13716869397071646,0.16585222033139002,0.13716869397071646,0.16585222033139002
ISU_ILCC,1800s,relax_ske,discharge_capacity_in_Ah,12163,-0.06796748229664475,-0.06489838516525091,0.06796748229664475,0.06489838516525091
ISU_ILCC,1800s,relax_var,discharge_capacity_in_Ah,12163,-0.07810076472196645,-0.08103131582537834,0.07810076472196645,0.08103131582537834
ISU_ILCC,300s,relax_kur,RUL,1070876,0.010704725431184232,0.006626571710521893,0.010704725431184232,0.006626571710521893
ISU_ILCC,300s,relax_max,RUL,1070876,0.14503750523850423,0.11113082245723375,0.14503750523850423,0.11113082245723375
ISU_ILCC,300s,relax_mean,RUL,1070876,0.1473720061963325,0.10857347912383301,0.1473720061963325,0.10857347912383301
ISU_ILCC,300s,relax_min,RUL,1070876,0.13632899440122112,0.09909025578104383,0.13632899440122112,0.09909025578104383
ISU_ILCC,300s,relax_ske,RUL,1070876,-0.04239808792362511,-0.041590865071173565,0.04239808792362511,0.041590865071173565
ISU_ILCC,300s,relax_var,RUL,1070876,-0.019219677836567795,0.0005059506490175471,0.019219677836567795,0.0005059506490175471
ISU_ILCC,300s,relax_kur,SOH,1070876,0.0190884318328394,0.013070843347091953,0.0190884318328394,0.013070843347091953
ISU_ILCC,300s,relax_max,SOH,1070876,0.028338652014129148,0.02990002774074664,0.028338652014129148,0.02990002774074664
ISU_ILCC,300s,relax_mean,SOH,1070876,0.024708719633572337,0.02270968036171507,0.024708719633572337,0.02270968036171507
ISU_ILCC,300s,relax_min,SOH,1070876,0.0077261985642599375,0.006121083333360145,0.0077261985642599375,0.006121083333360145
ISU_ILCC,300s,relax_ske,SOH,1070876,-0.046155999197035745,-0.05454591775809957,0.046155999197035745,0.05454591775809957
ISU_ILCC,300s,relax_var,SOH,1070876,0.028291132993342395,0.04820316161951357,0.028291132993342395,0.04820316161951357
ISU_ILCC,300s,relax_kur,discharge_capacity_in_Ah,1070876,0.018702068603387065,0.021776062397390165,0.018702068603387065,0.021776062397390165
ISU_ILCC,300s,relax_max,discharge_capacity_in_Ah,1070876,0.015386660597531956,-0.01363642470026767,0.015386660597531956,0.01363642470026767
ISU_ILCC,300s,relax_mean,discharge_capacity_in_Ah,1070876,0.017682457708421345,-0.020460546193930222,0.017682457708421345,0.020460546193930222
ISU_ILCC,300s,relax_min,discharge_capacity_in_Ah,1070876,0.007115836056269855,-0.0371192100291089,0.007115836056269855,0.0371192100291089
ISU_ILCC,300s,relax_ske,discharge_capacity_in_Ah,1070876,-0.046474780357887824,-0.06437170670524306,0.046474780357887824,0.06437170670524306
ISU_ILCC,300s,relax_var,discharge_capacity_in_Ah,1070876,0.011402202040190363,0.05292945111201057,0.011402202040190363,0.05292945111201057
ISU_ILCC,600s,relax_kur,RUL,582900,0.03153388586783451,0.021631759530907978,0.03153388586783451,0.021631759530907978
ISU_ILCC,600s,relax_max,RUL,582900,0.2130467522916846,0.1659048097201118,0.2130467522916846,0.1659048097201118
ISU_ILCC,600s,relax_mean,RUL,582900,0.22212806450392422,0.1700970387973044,0.22212806450392422,0.1700970387973044
ISU_ILCC,600s,relax_min,RUL,582900,0.22635762847708701,0.17883136550789985,0.22635762847708701,0.17883136550789985
ISU_ILCC,600s,relax_ske,RUL,582900,0.03067982998842456,0.03619838955249197,0.03067982998842456,0.03619838955249197
ISU_ILCC,600s,relax_var,RUL,582900,-0.022831798579612584,-0.10447753215927527,0.022831798579612584,0.10447753215927527
ISU_ILCC,600s,relax_kur,SOH,582900,0.03991766516146173,0.028895356482131422,0.03991766516146173,0.028895356482131422
ISU_ILCC,600s,relax_max,SOH,582900,0.0700952286544642,0.08428881254559743,0.0700952286544642,0.08428881254559743
ISU_ILCC,600s,relax_mean,SOH,582900,0.06921221696887497,0.08299895077252081,0.06921221696887497,0.08299895077252081
ISU_ILCC,600s,relax_min,SOH,582900,0.06998559091515884,0.08505449165303654,0.06998559091515884,0.08505449165303654
ISU_ILCC,600s,relax_ske,SOH,582900,0.02021820768566713,0.02527602813435825,0.02021820768566713,0.02527602813435825
ISU_ILCC,600s,relax_var,SOH,582900,-0.007060154531924296,-0.05602359735612112,0.007060154531924296,0.05602359735612112
ISU_ILCC,600s,relax_kur,discharge_capacity_in_Ah,582900,0.016321041545784322,0.017957892832299767,0.016321041545784322,0.017957892832299767
ISU_ILCC,600s,relax_max,discharge_capacity_in_Ah,582900,0.06198902339048449,0.03390100862463959,0.06198902339048449,0.03390100862463959
ISU_ILCC,600s,relax_mean,discharge_capacity_in_Ah,582900,0.06983823120642495,0.03420342506954165,0.06983823120642495,0.03420342506954165
ISU_ILCC,600s,relax_min,discharge_capacity_in_Ah,582900,0.07184196104709746,0.03901322028742481,0.07184196104709746,0.03901322028742481
ISU_ILCC,600s,relax_ske,discharge_capacity_in_Ah,582900,-0.013371275796620032,0.001827667462730267,0.013371275796620032,0.001827667462730267
ISU_ILCC,600s,relax_var,discharge_capacity_in_Ah,582900,-0.01299602527215775,-0.052599251578928474,0.01299602527215775,0.052599251578928474
MATR,300s,relax_kur,RUL,90,-0.19451229707433415,-0.24634102179026596,0.19451229707433415,0.24634102179026596
MATR,300s,relax_max,RUL,90,0.05967126163524779,0.01967152388704037,0.05967126163524779,0.01967152388704037
MATR,300s,relax_mean,RUL,90,-0.12851703569891107,-0.10851813440690625,0.12851703569891107,0.10851813440690625
MATR,300s,relax_min,RUL,90,-0.0685433122308916,-0.060179468346626956,0.0685433122308916,0.060179468346626956
MATR,300s,relax_ske,RUL,90,-0.01647324003762082,-0.017788643590482014,0.01647324003762082,0.017788643590482014
MATR,300s,relax_var,RUL,90,0.2067993097225395,0.22994353079894705,0.2067993097225395,0.22994353079894705
MATR,300s,relax_kur,SOH,90,-0.10079381299381358,-0.09509816026669957,0.10079381299381358,0.09509816026669957
MATR,300s,relax_max,SOH,90,-0.11824215570568249,-0.0063800186360886135,0.11824215570568249,0.0063800186360886135
MATR,300s,relax_mean,SOH,90,-0.2505736003146107,0.01834794419064082,0.2505736003146107,0.01834794419064082
MATR,300s,relax_min,SOH,90,-0.35928736009050927,-0.1386645598790666,0.35928736009050927,0.1386645598790666
MATR,300s,relax_ske,SOH,90,-0.13306640160901245,-0.10951969378935669,0.13306640160901245,0.10951969378935669
MATR,300s,relax_var,SOH,90,0.2532312761834932,0.16355105568588713,0.2532312761834932,0.16355105568588713
MATR,300s,relax_kur,discharge_capacity_in_Ah,90,-0.10079381299381374,-0.09509816026669957,0.10079381299381374,0.09509816026669957
MATR,300s,relax_max,discharge_capacity_in_Ah,90,-0.11824215570568238,-0.0063800186360886135,0.11824215570568238,0.0063800186360886135
MATR,300s,relax_mean,discharge_capacity_in_Ah,90,-0.2505736003146108,0.01834794419064082,0.2505736003146108,0.01834794419064082
MATR,300s,relax_min,discharge_capacity_in_Ah,90,-0.35928736009050954,-0.1386645598790666,0.35928736009050954,0.1386645598790666
MATR,300s,relax_ske,discharge_capacity_in_Ah,90,-0.13306640160901273,-0.10951969378935669,0.13306640160901273,0.10951969378935669
MATR,300s,relax_var,discharge_capacity_in_Ah,90,0.25323127618349356,0.16355105568588713,0.25323127618349356,0.16355105568588713
MICH,1800s,relax_kur,RUL,5975,-0.07571728798486384,-0.10701547528520768,0.07571728798486384,0.10701547528520768
MICH,1800s,relax_max,RUL,5975,-0.02183747806958636,-0.029876498107200278,0.02183747806958636,0.029876498107200278
MICH,1800s,relax_mean,RUL,5975,0.05171335351218465,0.08688317367195254,0.05171335351218465,0.08688317367195254
MICH,1800s,relax_min,RUL,5975,0.07372081308642545,0.10467378609739422,0.07372081308642545,0.10467378609739422
MICH,1800s,relax_ske,RUL,5975,0.06909016707638053,0.09745385720124887,0.06909016707638053,0.09745385720124887
MICH,1800s,relax_var,RUL,5975,-0.05541523385236211,-0.10228794158237167,0.05541523385236211,0.10228794158237167
MICH,1800s,relax_kur,SOH,5975,-0.03726995910866708,-0.0603563997422881,0.03726995910866708,0.0603563997422881
MICH,1800s,relax_max,SOH,5975,-0.006602744512215753,-0.01389526544642555,0.006602744512215753,0.01389526544642555
MICH,1800s,relax_mean,SOH,5975,0.025083560794258268,0.04966609066705108,0.025083560794258268,0.04966609066705108
MICH,1800s,relax_min,SOH,5975,0.03649543039855568,0.06022233301301016,0.03649543039855568,0.06022233301301016
MICH,1800s,relax_ske,SOH,5975,0.03639561038949248,0.05731180169497764,0.03639561038949248,0.05731180169497764
MICH,1800s,relax_var,SOH,5975,-0.025594675449191463,-0.059132263159503706,0.025594675449191463,0.059132263159503706
MICH,1800s,relax_kur,discharge_capacity_in_Ah,5975,-0.0372699591086671,-0.0603563997422881,0.0372699591086671,0.0603563997422881
MICH,1800s,relax_max,discharge_capacity_in_Ah,5975,-0.006602744512215753,-0.01389526544642555,0.006602744512215753,0.01389526544642555
MICH,1800s,relax_mean,discharge_capacity_in_Ah,5975,0.02508356079425829,0.04966609066705108,0.02508356079425829,0.04966609066705108
MICH,1800s,relax_min,discharge_capacity_in_Ah,5975,0.036495430398555684,0.06022233301301016,0.036495430398555684,0.06022233301301016
MICH,1800s,relax_ske,discharge_capacity_in_Ah,5975,0.03639561038949253,0.05731180169497764,0.03639561038949253,0.05731180169497764
MICH,1800s,relax_var,discharge_capacity_in_Ah,5975,-0.025594675449191473,-0.059132263159503706,0.025594675449191473,0.059132263159503706
MICH,300s,relax_kur,RUL,19856,-0.04104714805804833,-0.03845488899484917,0.04104714805804833,0.03845488899484917
MICH,300s,relax_max,RUL,19856,0.005856296810695953,0.001723750459772052,0.005856296810695953,0.001723750459772052
MICH,300s,relax_mean,RUL,19856,0.005548479676307332,0.0338792965117485,0.005548479676307332,0.0338792965117485
MICH,300s,relax_min,RUL,19856,0.016609721858042555,0.03662978826722701,0.016609721858042555,0.03662978826722701
MICH,300s,relax_ske,RUL,19856,0.04200406268882329,0.03845413795575459,0.04200406268882329,0.03845413795575459
MICH,300s,relax_var,RUL,19856,-0.00887319987406819,-0.03529689212916253,0.00887319987406819,0.03529689212916253
MICH,300s,relax_kur,SOH,19856,-0.04042655045278585,-0.033263627970876807,0.04042655045278585,0.033263627970876807
MICH,300s,relax_max,SOH,19856,0.010412952164074297,0.0046334411015269495,0.010412952164074297,0.0046334411015269495
MICH,300s,relax_mean,SOH,19856,0.010975074158994569,0.03169701980447165,0.010975074158994569,0.03169701980447165
MICH,300s,relax_min,SOH,19856,0.02192670515339434,0.03263032507345903,0.02192670515339434,0.03263032507345903
MICH,300s,relax_ske,SOH,19856,0.04103703891151672,0.033263023852146474,0.04103703891151672,0.033263023852146474
MICH,300s,relax_var,SOH,19856,-0.014693642399394006,-0.031366729594528825,0.014693642399394006,0.031366729594528825
MICH,300s,relax_kur,discharge_capacity_in_Ah,19856,-0.04042655045278585,-0.033263627970876807,0.04042655045278585,0.033263627970876807
MICH,300s,relax_max,discharge_capacity_in_Ah,19856,0.010412952164074287,0.0046334411015269495,0.010412952164074287,0.0046334411015269495
MICH,300s,relax_mean,discharge_capacity_in_Ah,19856,0.010975074158994562,0.03169701980447165,0.010975074158994562,0.03169701980447165
MICH,300s,relax_min,discharge_capacity_in_Ah,19856,0.021926705153394333,0.03263032507345903,0.021926705153394333,0.03263032507345903
MICH,300s,relax_ske,discharge_capacity_in_Ah,19856,0.04103703891151677,0.033263023852146474,0.04103703891151677,0.033263023852146474
MICH,300s,relax_var,discharge_capacity_in_Ah,19856,-0.014693642399394002,-0.031366729594528825,0.014693642399394002,0.031366729594528825
MICH,600s,relax_kur,RUL,19789,-0.053756434232228846,-0.055017366157697305,0.053756434232228846,0.055017366157697305
MICH,600s,relax_max,RUL,19789,-0.009974981938749551,-0.010437563046937414,0.009974981938749551,0.010437563046937414
MICH,600s,relax_mean,RUL,19789,0.050587048153441456,0.05141861192317408,0.050587048153441456,0.05141861192317408
MICH,600s,relax_min,RUL,19789,0.05531254902417704,0.05501710281862969,0.05531254902417704,0.05501710281862969
MICH,600s,relax_ske,RUL,19789,0.05389722870023904,0.050661653239750006,0.05389722870023904,0.050661653239750006
MICH,600s,relax_var,RUL,19789,-0.051340167795710365,-0.04863752111713127,0.051340167795710365,0.04863752111713127
MICH,600s,relax_kur,SOH,19789,-0.051150989154485495,-0.04782109805337156,0.051150989154485495,0.04782109805337156
MICH,600s,relax_max,SOH,19789,-0.010595894842776545,-0.010018227580489383,0.010595894842776545,0.010018227580489383
MICH,600s,relax_mean,SOH,19789,0.04843655544410256,0.0437587840381178,0.04843655544410256,0.0437587840381178
MICH,600s,relax_min,SOH,19789,0.052916680994671075,0.04782127548373507,0.052916680994671075,0.04782127548373507
MICH,600s,relax_ske,SOH,19789,0.05123985344905426,0.04364127742206543,0.05123985344905426,0.04364127742206543
MICH,600s,relax_var,SOH,19789,-0.04949005414792518,-0.042193466067778955,0.04949005414792518,0.042193466067778955
MICH,600s,relax_kur,discharge_capacity_in_Ah,19789,-0.05115098915448545,-0.04782109805337156,0.05115098915448545,0.04782109805337156
MICH,600s,relax_max,discharge_capacity_in_Ah,19789,-0.010595894842776548,-0.010018227580489383,0.010595894842776548,0.010018227580489383
MICH,600s,relax_mean,discharge_capacity_in_Ah,19789,0.04843655544410259,0.0437587840381178,0.04843655544410259,0.0437587840381178
MICH,600s,relax_min,discharge_capacity_in_Ah,19789,0.052916680994671034,0.04782127548373507,0.052916680994671034,0.04782127548373507
MICH,600s,relax_ske,discharge_capacity_in_Ah,19789,0.051239853449054296,0.04364127742206543,0.051239853449054296,0.04364127742206543
MICH,600s,relax_var,discharge_capacity_in_Ah,19789,-0.0494900541479252,-0.042193466067778955,0.0494900541479252,0.042193466067778955
SNL,300s,relax_kur,RUL,46,0.12431446470778407,-0.09183782358196863,0.12431446470778407,0.09183782358196863
SNL,300s,relax_max,RUL,46,-0.8779489397604519,0.6181963717462196,0.8779489397604519,0.6181963717462196
SNL,300s,relax_mean,RUL,46,-0.8751841876694058,0.6308950505457787,0.8751841876694058,0.6308950505457787
SNL,300s,relax_min,RUL,46,-0.8733853980620214,0.6380505367779867,0.8733853980620214,0.6380505367779867
SNL,300s,relax_ske,RUL,46,0.17002645349614282,-0.2034789514403725,0.17002645349614282,0.2034789514403725
SNL,300s,relax_var,RUL,46,0.8716073105304104,-0.6291881080578673,0.8716073105304104,0.6291881080578673
SNL,300s,relax_kur,SOH,46,-0.06720306242169029,0.015505325488847813,0.06720306242169029,0.015505325488847813
SNL,300s,relax_max,SOH,46,-0.2917109749485651,0.6394092049882111,0.2917109749485651,0.6394092049882111
SNL,300s,relax_mean,SOH,46,-0.28607401388243525,0.6562252090076343,0.28607401388243525,0.6562252090076343
SNL,300s,relax_min,SOH,46,-0.28243587703689976,0.6636671077114835,0.28243587703689976,0.6636671077114835
SNL,300s,relax_ske,SOH,46,-0.1148885816800477,-0.15530134009629973,0.1148885816800477,0.15530134009629973
SNL,300s,relax_var,SOH,46,0.2795823143477317,-0.6785130433919805,0.2795823143477317,0.6785130433919805
SNL,300s,relax_kur,discharge_capacity_in_Ah,46,-0.2551442889942495,-0.21273306570699205,0.2551442889942495,0.21273306570699205
SNL,300s,relax_max,discharge_capacity_in_Ah,46,0.9885362275616593,0.8925464628652066,0.9885362275616593,0.8925464628652066
SNL,300s,relax_mean,discharge_capacity_in_Ah,46,0.9893858207662533,0.9073264138533573,0.9893858207662533,0.9073264138533573
SNL,300s,relax_min,discharge_capacity_in_Ah,46,0.989909380408067,0.9150025415234477,0.989909380408067,0.9150025415234477
SNL,300s,relax_ske,discharge_capacity_in_Ah,46,-0.3346557490283109,-0.38353973129213953,0.3346557490283109,0.38353973129213953
SNL,300s,relax_var,discharge_capacity_in_Ah,46,-0.9902570371451825,-0.9295752737074042,0.9902570371451825,0.9295752737074042
SNL,600s,relax_kur,RUL,4,-0.9999993239595821,-0.8944271909999159,0.9999993239595821,0.8944271909999159
SNL,600s,relax_max,RUL,4,,,,
SNL,600s,relax_mean,RUL,4,-0.9999993239595822,-0.8944271909999159,0.9999993239595822,0.8944271909999159
SNL,600s,relax_min,RUL,4,-0.9999993239595822,-0.8944271909999159,0.9999993239595822,0.8944271909999159
SNL,600s,relax_ske,RUL,4,-0.9999993239595824,-0.8944271909999159,0.9999993239595824,0.8944271909999159
SNL,600s,relax_var,RUL,4,0.9999993239595824,0.8944271909999159,0.9999993239595824,0.8944271909999159
SNL,600s,relax_kur,SOH,4,-0.9999999999999998,-1.0,0.9999999999999998,1.0
SNL,600s,relax_max,SOH,4,,,,
SNL,600s,relax_mean,SOH,4,-1.0,-1.0,1.0,1.0
SNL,600s,relax_min,SOH,4,-1.0,-1.0,1.0,1.0
SNL,600s,relax_ske,SOH,4,-1.0,-1.0,1.0,1.0
SNL,600s,relax_var,SOH,4,1.0,1.0,1.0,1.0
SNL,600s,relax_kur,discharge_capacity_in_Ah,4,-1.0,-1.0,1.0,1.0
SNL,600s,relax_max,discharge_capacity_in_Ah,4,,,,
SNL,600s,relax_mean,discharge_capacity_in_Ah,4,-1.0,-1.0,1.0,1.0
SNL,600s,relax_min,discharge_capacity_in_Ah,4,-1.0,-1.0,1.0,1.0
SNL,600s,relax_ske,discharge_capacity_in_Ah,4,-1.0,-1.0,1.0,1.0
SNL,600s,relax_var,discharge_capacity_in_Ah,4,1.0,1.0,1.0,1.0
Stanford,300s,relax_kur,RUL,2,,,,
Stanford,300s,relax_max,RUL,2,,,,
Stanford,300s,relax_mean,RUL,2,,,,
Stanford,300s,relax_min,RUL,2,,,,
Stanford,300s,relax_ske,RUL,2,,,,
Stanford,300s,relax_var,RUL,2,,,,
Stanford,300s,relax_kur,SOH,2,,,,
Stanford,300s,relax_max,SOH,2,,,,
Stanford,300s,relax_mean,SOH,2,,,,
Stanford,300s,relax_min,SOH,2,,,,
Stanford,300s,relax_ske,SOH,2,,,,
Stanford,300s,relax_var,SOH,2,,,,
Stanford,300s,relax_kur,discharge_capacity_in_Ah,2,,,,
Stanford,300s,relax_max,discharge_capacity_in_Ah,2,,,,
Stanford,300s,relax_mean,discharge_capacity_in_Ah,2,,,,
Stanford,300s,relax_min,discharge_capacity_in_Ah,2,,,,
Stanford,300s,relax_ske,discharge_capacity_in_Ah,2,,,,
Stanford,300s,relax_var,discharge_capacity_in_Ah,2,,,,
Stanford,600s,relax_kur,RUL,2,,,,
Stanford,600s,relax_max,RUL,2,,,,
Stanford,600s,relax_mean,RUL,2,,,,
Stanford,600s,relax_min,RUL,2,,,,
Stanford,600s,relax_ske,RUL,2,,,,
Stanford,600s,relax_var,RUL,2,,,,
Stanford,600s,relax_kur,SOH,2,,,,
Stanford,600s,relax_max,SOH,2,,,,
Stanford,600s,relax_mean,SOH,2,,,,
Stanford,600s,relax_min,SOH,2,,,,
Stanford,600s,relax_ske,SOH,2,,,,
Stanford,600s,relax_var,SOH,2,,,,
Stanford,600s,relax_kur,discharge_capacity_in_Ah,2,,,,
Stanford,600s,relax_max,discharge_capacity_in_Ah,2,,,,
Stanford,600s,relax_mean,discharge_capacity_in_Ah,2,,,,
Stanford,600s,relax_min,discharge_capacity_in_Ah,2,,,,
Stanford,600s,relax_ske,discharge_capacity_in_Ah,2,,,,
Stanford,600s,relax_var,discharge_capacity_in_Ah,2,,,,
Stanford_2,300s,relax_kur,RUL,4,-0.2082738209262765,-0.6000000000000001,0.2082738209262765,0.6000000000000001
Stanford_2,300s,relax_max,RUL,4,0.7713915192838309,1.0,0.7713915192838309,1.0
Stanford_2,300s,relax_mean,RUL,4,0.6504221215876425,0.39999999999999997,0.6504221215876425,0.39999999999999997
Stanford_2,300s,relax_min,RUL,4,0.1400211385367979,-0.19999999999999998,0.1400211385367979,0.19999999999999998
Stanford_2,300s,relax_ske,RUL,4,0.5514120484579592,0.7999999999999999,0.5514120484579592,0.7999999999999999
Stanford_2,300s,relax_var,RUL,4,0.5768428745427837,0.19999999999999998,0.5768428745427837,0.19999999999999998
Stanford_2,300s,relax_kur,SOH,4,0.764548693794497,0.39999999999999997,0.764548693794497,0.39999999999999997
Stanford_2,300s,relax_max,SOH,4,0.6620936884222935,0.39999999999999997,0.6620936884222935,0.39999999999999997
Stanford_2,300s,relax_mean,SOH,4,0.5481988134941181,0.39999999999999997,0.5481988134941181,0.39999999999999997
Stanford_2,300s,relax_min,SOH,4,-0.773257660295943,-0.7999999999999999,0.773257660295943,0.7999999999999999
Stanford_2,300s,relax_ske,SOH,4,-0.4756374929939953,-0.19999999999999998,0.4756374929939953,0.19999999999999998
Stanford_2,300s,relax_var,SOH,4,0.7157790351219331,0.7999999999999999,0.7157790351219331,0.7999999999999999
Stanford_2,300s,relax_kur,discharge_capacity_in_Ah,4,0.7645486937944969,0.39999999999999997,0.7645486937944969,0.39999999999999997
Stanford_2,300s,relax_max,discharge_capacity_in_Ah,4,0.6620936884222937,0.39999999999999997,0.6620936884222937,0.39999999999999997
Stanford_2,300s,relax_mean,discharge_capacity_in_Ah,4,0.5481988134941184,0.39999999999999997,0.5481988134941184,0.39999999999999997
Stanford_2,300s,relax_min,discharge_capacity_in_Ah,4,-0.7732576602959429,-0.7999999999999999,0.7732576602959429,0.7999999999999999
Stanford_2,300s,relax_ske,discharge_capacity_in_Ah,4,-0.47563749299399516,-0.19999999999999998,0.47563749299399516,0.19999999999999998
Stanford_2,300s,relax_var,discharge_capacity_in_Ah,4,0.7157790351219332,0.7999999999999999,0.7157790351219332,0.7999999999999999
Stanford_2,600s,relax_kur,RUL,4,-0.5674235905816193,-0.7999999999999999,0.5674235905816193,0.7999999999999999
Stanford_2,600s,relax_max,RUL,4,-0.016689485533237444,0.39999999999999997,0.016689485533237444,0.39999999999999997
Stanford_2,600s,relax_mean,RUL,4,0.8459761601284266,0.7999999999999999,0.8459761601284266,0.7999999999999999
Stanford_2,600s,relax_min,RUL,4,0.1400211385367979,-0.19999999999999998,0.1400211385367979,0.19999999999999998
Stanford_2,600s,relax_ske,RUL,4,0.07873242662822139,0.39999999999999997,0.07873242662822139,0.39999999999999997
Stanford_2,600s,relax_var,RUL,4,0.6011119656125273,0.19999999999999998,0.6011119656125273,0.19999999999999998
Stanford_2,600s,relax_kur,SOH,4,0.1775205727986264,-0.19999999999999998,0.1775205727986264,0.19999999999999998
Stanford_2,600s,relax_max,SOH,4,0.30710136355655715,0.39999999999999997,0.30710136355655715,0.39999999999999997
Stanford_2,600s,relax_mean,SOH,4,-0.06333187610105262,-0.19999999999999998,0.06333187610105262,0.19999999999999998
Stanford_2,600s,relax_min,SOH,4,-0.773257660295943,-0.7999999999999999,0.773257660295943,0.7999999999999999
Stanford_2,600s,relax_ske,SOH,4,0.06986974390465397,0.39999999999999997,0.06986974390465397,0.39999999999999997
Stanford_2,600s,relax_var,SOH,4,0.6373068674782216,0.7999999999999999,0.6373068674782216,0.7999999999999999
Stanford_2,600s,relax_kur,discharge_capacity_in_Ah,4,0.17752057279862607,-0.19999999999999998,0.17752057279862607,0.19999999999999998
Stanford_2,600s,relax_max,discharge_capacity_in_Ah,4,0.30710136355655737,0.39999999999999997,0.30710136355655737,0.39999999999999997
Stanford_2,600s,relax_mean,discharge_capacity_in_Ah,4,-0.06333187610105244,-0.19999999999999998,0.06333187610105244,0.19999999999999998
Stanford_2,600s,relax_min,discharge_capacity_in_Ah,4,-0.7732576602959429,-0.7999999999999999,0.7732576602959429,0.7999999999999999
Stanford_2,600s,relax_ske,discharge_capacity_in_Ah,4,0.06986974390465431,0.39999999999999997,0.06986974390465431,0.39999999999999997
Stanford_2,600s,relax_var,discharge_capacity_in_Ah,4,0.637306867478222,0.7999999999999999,0.637306867478222,0.7999999999999999
